# CSV-File created with merge-csv.com
# -----------------------------------------------------------

,Invoice No,Line Item,Month,Order Date,Order Type,Material,Mat. Grp Desc,Batch No,Base UoM,Qty in Sales Unit,Sales Unit,Sales Qty,Frieght Charged,Freight Incurred,Interest,Net Value /KL (NET_VAL_KL),Packing Cost /KL,Total Packing Cost,RM Cost /KL,Total RM Cost,Total Variable Cost,Total Value,NET_CONT_KL,DENSITY,Sales District,Region,REG_DESC,Payer,Customer,Employee,Sales manager,Industry Code,Customer Grp,Industry Desc,MATKL,Mat Grp1 Text,Mat Grp 2 Text,City,Doc Curr,Plant,Plant Desc,CGST,SGST,UGST,IGST,Commission_N,Basic Sale Price,Credit Days,Discount,Revenue,hierarchical_cluster
189,9501685471,10,0,2024-02-01,0,33,19,9,0,10.0,2,2.09,0.0,0.0,0.0,74576.55,8923.45,18650.01,72795.16,152141.88,72795.16,155864.99,1781.39,0.824,6,13,5,120,110,16,9,8,106,9,0,0,14,132,0,1010,0,15706.35,15706.35,0.0,0.0,0,83500.0,0,0,174515.0,0
193,9501685480,10,0,2024-02-02,0,33,19,9,0,15.0,2,3.135,0.0,0.0,0.0,74576.55,8923.45,27975.02,72795.16,228212.83,72795.16,233797.48,1781.39,0.824,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,23559.53,23559.53,0.0,0.0,0,83500.0,0,0,261772.49999999997,0
200,9501685532,10,0,2024-02-05,0,12,21,20,0,11.978,0,11.978,0.0,581.9,0.0,69418.1,0.0,0.0,71754.26,859472.53,71754.26,831490.0,-2336.16,0.824,5,13,5,28,24,11,10,8,24,9,0,0,14,134,0,1010,0,75461.4,75461.4,0.0,0.0,0,70000.0,0,0,838460.0,0
203,9501685551,10,0,2024-02-06,0,27,26,66,0,35.0,2,7.315,0.0,245.18,6616.28,79331.38,8923.44,65274.96,69244.12,506520.74,75860.4,580309.04,3470.98,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,185,0,647377.5,0
204,9501685552,10,0,2024-02-06,0,27,26,66,0,35.0,2,7.315,0.0,490.36,6616.28,79086.2,8923.44,65274.96,69244.12,506520.74,75860.4,578515.55,3225.8,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,185,0,647377.5,0
205,9501685553,10,0,2024-02-06,0,27,26,66,0,35.0,2,7.315,0.0,245.18,6616.28,79331.38,8923.44,65274.96,69244.12,506520.74,75860.4,580309.04,3470.98,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,185,0,647377.5,0
206,9501685558,10,0,2024-02-06,0,33,19,9,0,4.0,2,0.836,0.0,0.0,0.0,74826.55,8923.45,7460.0,72795.16,60856.75,72795.16,62555.0,2031.39,0.824,6,13,5,160,167,15,14,6,161,7,0,0,14,198,0,1010,0,6301.35,6301.35,0.0,0.0,0,83750.0,0,0,70015.0,0
207,9501685561,10,0,2024-02-06,0,12,21,20,0,9.927,0,9.927,0.0,1962.32,1721.51,69037.68,0.0,0.0,71754.26,712304.54,73475.77,685337.05,-4438.09,0.824,6,13,5,84,85,16,9,7,83,8,0,0,14,133,0,1010,0,63433.53,63433.53,0.0,0.0,0,71000.0,60,0,704817.0,0
209,9501685575,10,0,2024-02-06,0,17,20,9,0,50.0,2,1.3,0.0,0.0,1072.91,73884.6,14615.4,19000.02,71498.54,92948.1,72571.45,96049.98,1313.15,0.0,5,6,2,209,208,10,6,0,201,0,0,0,14,5,0,1010,0,0.0,0.0,0.0,20709.0,0,88500.0,30,0,115050.0,0
211,9501685599,10,0,2024-02-06,0,27,26,66,0,40.0,2,8.36,0.0,429.07,6616.28,79147.49,8923.44,74599.96,69244.12,578880.84,75860.4,661673.02,3287.09,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,66587.4,66587.4,0.0,0.0,0,88500.0,185,0,739860.0,0
212,9501685607,10,0,2024-02-07,0,27,26,66,0,30.0,2,6.27,0.0,572.09,6652.05,79004.47,8923.44,55949.97,69244.12,434160.63,75896.17,495358.03,3108.3,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,49940.55,49940.55,0.0,0.0,0,88500.0,186,0,554895.0,0
214,9501685609,10,0,2024-02-07,0,27,26,66,0,30.0,2,6.27,0.0,572.09,6652.05,79004.47,8923.44,55949.97,69244.12,434160.63,75896.17,495358.03,3108.3,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,49940.55,49940.55,0.0,0.0,0,88500.0,186,0,554895.0,0
217,9501685615,10,0,2024-02-07,0,33,19,9,0,10.0,2,2.09,0.0,0.0,0.0,74576.55,8923.45,18650.01,72795.16,152141.88,72795.16,155864.99,1781.39,0.824,6,13,5,333,313,16,9,0,300,0,0,0,14,148,0,1010,0,15706.35,15706.35,0.0,0.0,0,83500.0,0,0,174515.0,0
218,9501685620,10,0,2024-02-07,0,27,26,66,0,29.0,2,6.061,0.0,591.82,6652.05,78984.74,8923.44,54084.97,69244.12,419688.61,75896.17,478726.51,3088.57,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,48275.87,48275.87,0.0,0.0,0,88500.0,186,0,536398.5,0
220,9501685654,10,0,2024-02-08,0,12,21,25,0,11.978,0,11.978,0.0,826.52,1757.88,70673.48,0.0,0.0,71458.88,855934.46,73216.76,846526.94,-2543.28,0.824,6,13,5,53,57,16,9,7,57,8,0,0,14,210,0,1010,0,78156.45,78156.45,0.0,0.0,1000,72500.0,60,0,868405.0,0
222,9501685665,10,0,2024-02-08,0,33,19,9,0,10.0,2,2.09,0.0,0.0,0.0,74576.55,8923.45,18650.01,72795.16,152141.88,72795.16,155864.99,1781.39,0.824,6,13,5,333,313,16,9,0,300,0,0,0,14,148,0,1010,0,15706.35,15706.35,0.0,0.0,0,83500.0,0,0,174515.0,0
227,9501685684,10,0,2024-02-08,0,34,22,24,0,16.0,2,3.344,10000.0,7012.08,2025.97,82064.47,8923.45,29840.02,73644.76,246268.08,75670.73,274423.59,6393.74,0.0,1,30,1,176,176,1,2,8,171,9,0,0,15,93,0,1010,0,0.0,0.0,0.0,58988.16,0,88000.0,56,0,294272.0,0
228,9501685685,10,0,2024-02-08,0,27,26,26,0,35.0,2,7.315,0.0,490.36,6423.32,75586.19,8923.45,65275.04,73888.73,540496.06,80312.05,552912.98,-4725.86,0.829,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,55959.75,55959.75,0.0,0.0,0,85000.0,187,0,621775.0,0
229,9501685686,10,0,2024-02-08,0,27,26,26,0,27.0,2,5.643,0.0,635.65,6423.32,75440.9,8923.45,50355.03,73888.73,416954.1,80312.05,425713.0,-4871.15,0.829,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,43168.95,43168.95,0.0,0.0,0,85000.0,187,0,479655.0,0
230,9501685687,10,0,2024-02-08,0,27,26,26,0,35.0,2,7.315,0.0,490.36,6423.32,75586.19,8923.45,65275.04,73888.73,540496.06,80312.05,552912.98,-4725.86,0.829,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,55959.75,55959.75,0.0,0.0,0,85000.0,187,0,621775.0,0
231,9501685688,10,0,2024-02-08,0,27,26,26,0,35.0,2,7.315,0.0,490.36,6423.32,75586.19,8923.45,65275.04,73888.73,540496.06,80312.05,552912.98,-4725.86,0.829,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,55959.75,55959.75,0.0,0.0,0,85000.0,187,0,621775.0,0
234,9501685723,10,0,2024-02-09,0,12,21,25,0,11.954,0,11.954,0.0,828.17,1733.63,69671.83,0.0,0.0,71458.88,854219.45,73192.51,832857.06,-3520.68,0.824,6,13,5,53,57,16,9,7,57,8,0,0,14,210,0,1010,0,76923.99,76923.99,0.0,0.0,1000,71500.0,60,0,854711.0,0
237,9501685727,10,0,2024-02-10,0,33,19,9,0,30.0,2,6.27,0.0,0.0,0.0,74576.55,8923.45,55950.03,72795.16,456425.65,72795.16,467594.97,1781.39,0.824,5,13,5,166,161,11,10,0,154,0,0,0,14,47,0,1010,0,47119.05,47119.05,0.0,0.0,0,83500.0,0,0,523544.99999999994,0
238,9501685737,11,0,2024-02-10,0,17,20,20,0,52.0,2,1.352,0.0,0.0,0.0,72884.61,14615.39,19760.01,71386.0,96513.87,71386.0,98539.99,1498.61,0.0,5,12,4,191,182,12,10,10,175,4,0,0,14,161,0,1010,0,0.0,0.0,0.0,21294.0,0,87500.0,0,0,118300.00000000001,0
239,9501685737,12,0,2024-02-10,0,17,20,25,0,48.0,2,1.248,0.0,0.0,0.0,78530.65,8969.35,11193.75,68964.0,86067.07,68964.0,98006.25,9566.65,0.0,5,12,4,191,182,12,10,10,175,4,0,0,14,161,0,1010,0,0.0,0.0,0.0,19656.0,0,87500.0,0,0,109200.0,0
240,9501685738,10,0,2024-02-10,0,17,20,25,0,50.0,2,1.3,0.0,0.0,0.0,78530.65,8969.35,11660.16,68964.0,89653.2,68964.0,102089.85,9566.65,0.0,5,6,2,26,7,10,6,0,7,0,0,0,14,162,0,1010,0,0.0,0.0,0.0,20475.0,0,87500.0,0,0,113750.0,0
241,9501685751,11,0,2024-02-10,0,17,20,9,0,9.0,2,0.234,0.0,0.0,0.0,72884.6,14615.4,3420.0,71498.54,16730.66,71498.54,17055.0,1386.06,0.0,3,30,1,52,55,3,7,0,55,0,0,0,14,61,0,1010,0,0.0,0.0,0.0,3685.5,0,87500.0,0,0,20475.0,0
242,9501685751,12,0,2024-02-10,0,17,20,25,0,91.0,2,2.366,0.0,0.0,0.0,78530.65,8969.35,21221.48,68964.0,163168.82,68964.0,185803.52,9566.65,0.0,3,30,1,52,55,3,7,0,55,0,0,0,14,61,0,1010,0,0.0,0.0,0.0,37264.5,0,87500.0,0,0,207025.0,0
243,9501685752,10,0,2024-02-10,0,17,20,25,0,50.0,2,1.3,0.0,0.0,601.11,78530.65,8969.35,11660.16,68964.0,89653.2,69565.11,102089.85,8965.54,0.0,3,30,1,257,234,3,7,0,226,0,0,0,14,190,0,1010,0,0.0,0.0,0.0,20475.0,0,87500.0,17,0,113750.0,0
245,9501685760,10,0,2024-02-12,0,33,19,9,0,33.0,2,6.897,0.0,0.0,0.0,74076.55,8923.45,61545.03,72795.16,502068.22,72795.16,510905.97,1281.39,0.824,5,13,5,15,16,8,14,8,16,9,0,0,14,124,0,1010,0,51520.59,51520.59,0.0,0.0,0,83000.0,0,0,572451.0,0
248,9501685764,10,0,2024-02-12,0,12,21,20,0,11.917,0,11.917,0.0,701.85,5518.72,70798.15,0.0,0.0,71754.26,855095.52,77272.98,843701.55,-6474.83,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,76685.9,76685.9,0.0,0.0,0,71500.0,191,0,852065.5,0
250,9501685788,10,0,2024-02-12,0,12,21,28,0,13.959,0,13.959,0.0,941.33,1310.53,68058.67,0.0,0.0,69061.48,964029.2,70372.01,950030.97,-2313.34,0.824,6,13,5,115,100,17,8,8,97,9,0,0,14,198,0,1010,0,86685.39,86685.39,0.0,0.0,0,69000.0,47,0,963171.0,0
254,9501685807,10,0,2024-02-13,0,17,20,25,0,50.0,2,1.3,0.0,0.0,0.0,78530.65,8969.35,11660.16,68964.0,89653.2,68964.0,102089.85,9566.65,0.0,3,30,1,111,106,3,7,12,102,12,0,0,14,149,0,1010,0,0.0,0.0,0.0,20475.0,0,87500.0,0,0,113750.0,0
255,9501685817,10,0,2024-02-14,0,12,21,20,0,11.966,0,11.966,0.0,1481.7,2545.89,68518.3,0.0,0.0,71754.26,858611.48,74300.15,819889.98,-5781.85,0.824,5,13,5,19,4,11,10,7,4,8,0,0,14,157,0,1010,0,75385.8,75385.8,0.0,0.0,0,70000.0,90,0,837620.0,0
256,9501685819,10,0,2024-02-14,0,33,19,20,0,15.0,2,3.135,0.0,0.0,0.0,74433.69,9066.31,28422.88,71754.26,224949.61,71754.26,233349.62,2679.43,0.824,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,23559.53,23559.53,0.0,0.0,0,83500.0,0,0,261772.49999999997,0
257,9501685827,10,0,2024-02-14,0,33,19,20,0,30.0,2,6.27,0.0,0.0,1951.85,71433.69,9066.31,56845.76,71754.26,449899.21,73706.11,447889.24,-2272.42,0.824,6,13,5,295,273,17,8,7,265,8,0,0,14,134,0,1010,0,45426.15,45426.15,0.0,0.0,0,80500.0,60,0,504734.99999999994,0
260,9501685863,10,0,2024-02-15,0,33,19,9,0,35.0,2,7.315,0.0,245.18,6546.17,74331.37,8923.45,65275.04,72795.16,532496.6,79341.33,543733.97,-5009.96,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54972.23,54972.23,0.0,0.0,0,83500.0,194,0,610802.5,0
261,9501685864,10,0,2024-02-15,0,33,19,9,0,35.0,2,7.315,0.0,222.93,6546.17,74353.62,8923.45,65275.04,72795.16,532496.6,79341.33,543896.73,-4987.71,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54972.23,54972.23,0.0,0.0,0,83500.0,194,0,610802.5,0
262,9501685865,10,0,2024-02-15,0,33,19,9,0,36.0,2,7.524,0.0,241.71,6546.17,74334.84,8923.45,67140.04,72795.16,547710.78,79341.33,559295.34,-5006.49,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,56542.86,56542.86,0.0,0.0,0,83500.0,194,0,628254.0,0
263,9501685866,10,0,2024-02-15,0,33,19,9,0,35.0,2,7.315,0.0,490.36,6546.17,74086.19,8923.45,65275.04,72795.16,532496.6,79341.33,541940.48,-5255.14,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54972.23,54972.23,0.0,0.0,0,83500.0,194,0,610802.5,0
264,9501685868,10,0,2024-02-15,0,33,19,9,0,5.0,2,1.045,0.0,3144.5,1054.73,74932.05,8923.45,9325.01,72795.16,76070.94,73849.89,78303.99,1082.16,0.824,6,13,5,51,61,15,14,8,62,9,0,0,14,164,0,1010,0,8182.35,8182.35,0.0,0.0,0,87000.0,30,0,90915.0,0
265,9501685871,10,0,2024-02-15,0,34,22,10,0,10.0,2,2.09,12000.0,6860.52,5047.79,91216.03,8923.45,18650.01,69445.74,145141.6,74493.53,190641.5,16722.5,0.0,2,30,1,187,178,2,3,9,173,10,0,0,15,84,0,1010,0,0.0,0.0,0.0,40253.4,0,95000.0,129,0,198550.0,0
266,9501685872,10,0,2024-02-15,0,34,22,10,0,10.0,2,2.09,8000.0,6860.52,5015.98,87216.03,8923.45,18650.01,69445.74,145141.6,74461.72,182281.5,12754.31,0.0,2,30,1,187,178,2,3,9,173,10,0,0,15,84,0,1010,0,0.0,0.0,0.0,38748.6,0,95000.0,129,0,198550.0,0
267,9501685873,10,0,2024-02-15,0,34,22,10,0,13.0,2,2.717,8000.0,6860.52,5015.98,87216.03,8923.45,24245.01,69445.74,188684.08,74461.72,236965.95,12754.31,0.0,2,30,1,187,178,2,3,9,173,10,0,0,15,84,0,1010,0,0.0,0.0,0.0,50373.18,0,95000.0,129,0,258115.0,0
268,9501685876,10,0,2024-02-15,0,33,19,9,0,42.0,2,8.778,0.0,894.26,3018.7,73182.29,8923.45,78330.04,72795.16,638995.91,75813.86,642394.14,-2631.57,0.824,5,13,5,159,149,11,10,7,142,8,0,0,14,157,0,1010,0,65571.66,65571.66,0.0,0.0,0,83000.0,90,0,728574.0,0
269,9501685876,20,0,2024-02-15,0,27,26,26,0,8.0,2,1.672,0.0,894.26,3091.44,75182.29,8923.45,14920.01,73888.73,123541.96,76980.17,125704.79,-1797.88,0.829,5,13,5,159,149,11,10,7,142,8,0,0,17,157,0,1010,0,12790.8,12790.8,0.0,0.0,0,85000.0,90,0,142120.0,0
270,9501685877,10,0,2024-02-15,0,33,19,9,0,35.0,2,7.315,0.0,241.71,6546.17,74334.84,8923.45,65275.04,72795.16,532496.6,79341.33,543759.35,-5006.49,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54972.23,54972.23,0.0,0.0,0,83500.0,194,0,610802.5,0
271,9501685879,10,0,2024-02-15,0,33,19,9,0,35.0,2,7.315,0.0,245.18,6546.17,74331.37,8923.45,65275.04,72795.16,532496.6,79341.33,543733.97,-5009.96,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54972.23,54972.23,0.0,0.0,0,83500.0,194,0,610802.5,0
272,9501685893,10,0,2024-02-16,0,33,19,9,0,40.0,2,8.36,0.0,429.07,6579.91,74147.48,8923.45,74600.04,72795.16,608567.54,79375.07,619872.93,-5227.59,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,62825.4,62825.4,0.0,0.0,0,83500.0,195,0,698060.0,0
276,9501685912,10,0,2024-02-16,0,33,19,9,0,14.0,2,2.926,0.0,1185.24,6579.91,73391.31,8923.45,26110.01,72795.16,212998.64,79375.07,214742.97,-5983.76,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,21988.89,21988.89,0.0,0.0,0,83500.0,195,0,244321.0,0
277,9501685915,10,0,2024-02-16,0,33,19,20,0,35.0,2,7.315,0.0,490.36,6579.91,73943.33,9066.31,66320.06,71754.26,524882.41,78334.17,540895.46,-4390.84,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,54972.23,54972.23,0.0,0.0,0,83500.0,195,0,610802.5,0
278,9501685929,10,0,2024-02-17,0,12,21,20,0,7.937,0,7.937,1250.0,910.92,0.0,68839.08,0.0,0.0,71754.26,569513.56,71754.26,546375.78,-2915.18,0.824,6,13,5,196,186,15,14,7,179,8,0,0,14,11,0,1010,0,49824.52,49824.52,0.0,0.0,0,68500.0,0,0,543684.5,0
279,9501685930,10,0,2024-02-17,0,33,19,25,0,50.0,2,10.45,0.0,1258.37,1454.79,69772.28,8969.35,93729.71,68964.0,720673.8,70418.79,729120.33,-646.51,0.829,6,13,5,115,100,17,8,8,97,9,0,0,14,198,0,1010,0,75240.0,75240.0,0.0,0.0,0,80000.0,45,0,836000.0,0
280,9501685933,10,0,2024-02-17,0,12,21,20,0,11.893,0,11.893,0.0,1490.79,2545.89,68509.21,0.0,0.0,71754.26,853373.41,74300.15,814780.03,-5790.94,0.824,5,13,5,19,4,11,10,7,4,8,0,0,14,157,0,1010,0,74925.9,74925.9,0.0,0.0,0,70000.0,90,0,832510.0,0
282,9501685935,10,0,2024-02-17,0,9,9,32,0,9.918,0,9.918,0.0,702.76,1976.1,80797.24,0.0,0.0,78779.14,781331.51,80755.24,801347.03,42.0,0.0,6,13,5,295,273,17,8,7,265,8,0,1,8,134,0,1010,0,72748.53,72748.53,0.0,0.0,0,81500.0,60,0,808316.9999999999,0
283,9501685949,10,0,2024-02-17,0,9,9,32,0,19.918,0,19.918,0.0,1169.05,3224.09,81080.95,0.0,0.0,78779.14,1569122.91,82003.23,1614970.36,-922.28,0.0,6,13,5,44,45,18,13,7,44,8,0,1,8,133,0,1010,0,147443.0,147443.0,0.0,0.0,0,82250.0,97,0,1638255.5,0
287,9501685968,10,0,2024-02-19,0,33,19,20,0,10.0,2,2.09,0.0,0.0,1041.82,76869.09,9066.31,18948.59,71754.26,149966.4,72796.08,160656.4,4073.01,0.824,6,13,5,194,192,16,9,0,186,0,0,0,14,146,0,1010,0,0.0,0.0,0.0,32328.9,0,85935.4,30,0,179604.98599999998,0
297,9501686005,20,0,2024-02-20,0,17,20,25,0,50.0,2,1.3,0.0,0.0,0.0,78530.65,8969.35,11660.16,68964.0,89653.2,68964.0,102089.85,9566.65,0.0,6,13,5,165,155,16,9,8,148,9,0,0,14,51,0,1010,0,10237.5,10237.5,0.0,0.0,0,87500.0,0,0,113750.0,0
301,9501686012,11,0,2024-02-20,0,33,19,25,0,11.0,2,2.299,0.0,0.0,0.0,74530.65,8969.35,20620.54,68964.0,158548.24,68964.0,171345.96,5566.65,0.829,5,13,5,286,271,11,10,0,263,0,0,0,14,104,0,1010,0,17276.99,17276.99,0.0,0.0,0,83500.0,0,0,191966.5,0
302,9501686012,12,0,2024-02-20,0,33,19,9,0,14.0,2,2.926,0.0,0.0,0.0,74576.55,8923.45,26110.01,72795.16,212998.64,72795.16,218210.99,1781.39,0.824,5,13,5,286,271,11,10,0,263,0,0,0,14,104,0,1010,0,21988.89,21988.89,0.0,0.0,0,83500.0,0,0,244321.0,0
303,9501686016,20,0,2024-02-20,0,27,26,35,0,35.0,2,7.315,0.0,490.36,6110.14,74911.04,8598.6,62898.76,68964.0,504471.66,75074.14,547974.26,-163.1,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,55301.4,55301.4,0.0,0.0,0,84000.0,180,0,614460.0,0
304,9501686025,10,0,2024-02-21,0,33,19,25,0,7.0,2,1.463,0.0,553.63,6073.77,73977.02,8969.35,13122.16,68964.0,100894.33,75037.77,108228.38,-1060.75,0.829,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,10994.45,10994.45,0.0,0.0,0,83500.0,180,0,122160.5,0
305,9501686026,20,0,2024-02-21,0,27,26,35,0,24.0,2,5.016,0.0,553.63,6110.14,74847.77,8598.6,43130.58,68964.0,345923.42,75074.14,375436.41,-226.37,0.824,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,37920.96,37920.96,0.0,0.0,0,84000.0,180,0,421344.0,0
306,9501686035,10,0,2024-02-21,0,33,19,25,0,22.0,2,4.598,0.0,0.0,6001.03,73530.65,8969.35,41241.07,68964.0,317096.47,74965.03,338093.93,-1434.38,0.829,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,34140.15,34140.15,0.0,0.0,0,82500.0,180,0,379335.0,0
309,9501686040,11,0,2024-02-21,0,33,19,25,0,11.0,2,2.299,0.0,0.0,0.0,74530.65,8969.35,20620.54,68964.0,158548.24,68964.0,171345.96,5566.65,0.829,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,17276.99,17276.99,0.0,0.0,0,83500.0,0,0,191966.5,0
310,9501686040,12,0,2024-02-21,0,33,19,20,0,4.0,2,0.836,0.0,0.0,0.0,74433.69,9066.31,7579.44,71754.26,59986.56,71754.26,62226.56,2679.43,0.824,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,6282.54,6282.54,0.0,0.0,0,83500.0,0,0,69806.0,0
311,9501686041,10,0,2024-02-21,0,33,19,25,0,31.0,2,6.479,0.0,553.63,6073.77,73977.02,8969.35,58112.42,68964.0,446817.76,75037.77,479297.11,-1060.75,0.829,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,48689.69,48689.69,0.0,0.0,0,83500.0,180,0,540996.5,0
312,9501686045,10,0,2024-02-21,0,33,19,25,0,31.0,2,6.479,0.0,553.63,6073.77,73977.02,8969.35,58112.42,68964.0,446817.76,75037.77,479297.11,-1060.75,0.829,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,48689.69,48689.69,0.0,0.0,0,83500.0,180,0,540996.5,0
313,9501686046,10,0,2024-02-21,0,33,19,25,0,31.0,2,6.479,0.0,553.63,6073.77,73977.02,8969.35,58112.42,68964.0,446817.76,75037.77,479297.11,-1060.75,0.829,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,48689.69,48689.69,0.0,0.0,0,83500.0,180,0,540996.5,0
318,9501686103,10,0,2024-02-22,0,27,26,66,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,69244.12,506520.74,75681.59,578515.55,3404.61,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
319,9501686105,10,0,2024-02-22,0,12,21,20,0,9.964,0,9.964,0.0,699.52,5200.89,70800.48,0.0,0.0,71754.26,714959.45,76955.15,705455.98,-6154.67,0.824,6,13,5,31,37,16,9,7,37,8,0,0,14,6,0,1010,0,64118.34,64118.34,0.0,0.0,0,71500.0,180,0,712426.0,0
322,9501686108,10,0,2024-02-22,0,33,19,25,0,20.0,2,4.18,0.0,0.0,0.0,74530.65,8969.35,37491.88,68964.0,288269.52,68964.0,311538.12,5566.65,0.829,5,13,5,202,194,11,10,0,188,0,0,0,14,157,0,1010,0,31412.7,31412.7,0.0,0.0,0,83500.0,0,0,349030.0,0
323,9501686114,10,0,2024-02-22,0,27,26,66,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,69244.12,506520.74,75681.59,578515.55,3404.61,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
324,9501686117,10,0,2024-02-22,0,27,26,66,0,35.0,2,7.315,0.0,490.36,6437.47,79086.2,8923.44,65274.96,69244.12,506520.74,75681.59,578515.55,3404.61,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,58263.98,58263.98,0.0,0.0,0,88500.0,180,0,647377.5,0
325,9501686129,10,0,2024-02-23,0,27,26,66,0,32.0,2,6.688,0.0,536.33,6437.47,79040.23,8923.44,59679.97,69244.12,463104.67,75681.59,528621.06,3358.64,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,53269.92,53269.92,0.0,0.0,0,88500.0,180,0,591888.0,0
326,9501686130,10,0,2024-02-23,0,27,26,66,0,32.0,2,6.688,0.0,536.33,6437.47,79040.23,8923.44,59679.97,69244.12,463104.67,75681.59,528621.06,3358.64,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,53269.92,53269.92,0.0,0.0,0,88500.0,180,0,591888.0,0
330,9501686153,10,0,2024-02-23,0,12,21,20,0,15.995,0,15.995,0.0,1275.4,1254.76,67724.6,0.0,0.0,71754.26,1147709.39,73009.02,1083254.98,-5284.42,0.824,6,13,5,115,100,17,8,8,97,9,0,0,14,198,0,1010,0,99328.95,99328.95,0.0,0.0,0,69000.0,45,0,1103655.0,0
332,9501686163,10,0,2024-02-24,0,27,26,66,0,32.0,2,6.688,0.0,536.33,6437.47,79040.23,8923.44,59679.97,69244.12,463104.67,75681.59,528621.06,3358.64,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,53269.92,53269.92,0.0,0.0,0,88500.0,180,0,591888.0,0
333,9501686164,10,0,2024-02-24,0,27,26,66,0,33.0,2,6.897,0.0,520.08,6437.47,79056.48,8923.44,61544.97,69244.12,477576.7,75681.59,545252.54,3374.89,0.816,6,13,5,31,37,16,9,7,37,8,0,0,17,6,0,1010,0,54934.61,54934.61,0.0,0.0,0,88500.0,180,0,610384.5,0
342,9501686232,10,0,2024-02-27,0,33,19,20,0,28.0,2,5.852,0.0,0.0,0.0,74433.69,9066.31,53056.05,71754.26,419905.93,71754.26,435585.95,2679.43,0.824,6,13,5,89,80,16,9,0,79,0,0,0,14,124,0,1010,0,43977.78,43977.78,0.0,0.0,0,83500.0,0,0,488642.0,0
343,9501686237,10,0,2024-02-27,0,33,19,20,0,30.0,2,6.27,0.0,0.0,0.0,74433.69,9066.31,56845.76,71754.26,449899.21,71754.26,466699.24,2679.43,0.824,5,13,5,166,161,11,10,0,154,0,0,0,14,47,0,1010,0,47119.05,47119.05,0.0,0.0,0,83500.0,0,0,523544.99999999994,0
344,9501686237,20,0,2024-02-27,0,17,20,25,0,50.0,2,1.3,0.0,0.0,0.0,78530.65,8969.35,11660.16,68964.0,89653.2,68964.0,102089.85,9566.65,0.0,5,13,5,166,161,11,10,0,154,0,0,0,14,47,0,1010,0,10237.5,10237.5,0.0,0.0,0,87500.0,0,0,113750.0,0
